,id,message_date,user_id
72132,1303_84,2018-10-05,1303
72133,1303_85,2018-08-08,1303
72134,1303_86,2018-07-27,1303
72135,1303_87,2018-11-11,1303
72136,1303_88,2018-08-29,1303
72137,1303_89,2018-09-17,1303
72138,1303_90,2018-12-12,1303
72139,1303_91,2018-11-07,1303
72140,1303_92,2018-08-18,1303
72141,1303_93,2018-11-16,1303
72142,1303_94,2018-10-01,1303
72143,1303_95,2018-12-08,1303
72144,1303_96,2018-09-07,1303
72145,1303_97,2018-12-15,1303
72146,1303_98,2018-11-11,1303
72147,1303_99,2018-09-19,1303
72148,1303_100,2018-08-17,1303
72149,1303_101,2018-11-20,1303
72150,1303_102,2018-07-30,1303
72151,1303_103,2018-09-12,1303
72152,1303_104,2018-11-01,1303
72153,1303_105,2018-08-24,1303
72154,1303_106,2018-12-15,1303
72155,1303_107,2018-11-04,1303
72156,1303_108,2018-12-05,1303
72157,1303_109,2018-09-12,1303
72158,1303_110,2018-12-12,1303
72159,1303_111,2018-10-25,1303
72160,1303_112,2018-09-21,1303
72161,1303_113,2018-11-15,1303
72162,1303_114,2018-08-27,1303
72163,1303_115,2018-09-12,1303
72164,1303_116,2018-10-23,1303
72165,1303_117,2018-09-26,1303
72166,1303_118,2018-10-13,1303
72167,1303_119,2018-11-01,1303
72168,1303_120,2018-11-13,1303
72169,1303_121,2018-08-14,1303
72170,1303_122,2018-11-07,1303
72171,1303_123,2018-12-09,1303
72172,1303_124,2018-10-21,1303
72173,1303_125,2018-12-20,1303
72174,1303_126,2018-08-19,1303
72175,1303_127,2018-10-27,1303
72176,1303_128,2018-12-11,1303
72177,1303_129,2018-08-21,1303
72178,1303_130,2018-09-10,1303
72179,1303_131,2018-08-25,1303
72180,1303_132,2018-11-06,1303
72181,1303_133,2018-11-27,1303
72182,1303_134,2018-10-23,1303
72183,1303_135,2018-10-08,1303
72184,1303_136,2018-09-05,1303
72185,1303_137,2018-12-31,1303
72186,1303_138,2018-11-15,1303
72187,1303_139,2018-10-14,1303
72188,1303_140,2018-09-01,1303
72189,1303_141,2018-11-23,1303
72190,1303_142,2018-07-29,1303
72191,1303_143,2018-10-13,1303
72192,1303_144,2018-11-04,1303
72193,1303_145,2018-07-29,1303
72194,1303_146,2018-12-03,1303
72195,1303_147,2018-12-13,1303
72196,1303_148,2018-09-04,1303
72197,1303_149,2018-10-24,1303
72198,1303_150,2018-08-07,1303
72199,1303_151,2018-08-07,1303
72200,1303_152,2018-09-13,1303
72201,1303_153,2018-09-08,1303
72202,1303_154,2018-09-10,1303
72203,1303_155,2018-07-31,1303
72204,1304_0,2018-12-10,1304
72205,1304_1,2018-12-20,1304
72206,1304_2,2018-12-31,1304
72207,1304_3,2018-12-06,1304
72208,1304_4,2018-11-12,1304
72209,1304_5,2018-11-27,1304
72210,1304_6,2018-11-14,1304
72211,1304_7,2018-12-27,1304
72212,1304_8,2018-11-29,1304
72213,1304_9,2018-11-07,1304
72214,1304_10,2018-12-18,1304
72215,1304_11,2018-11-11,1304
72216,1304_12,2018-12-21,1304
72217,1304_13,2018-11-18,1304
72218,1304_14,2018-12-19,1304
72219,1304_15,2018-11-22,1304
72220,1304_16,2018-12-13,1304
72221,1304_17,2018-12-24,1304
72222,1304_18,2018-12-07,1304
72223,1304_19,2018-11-08,1304
72224,1304_20,2018-12-27,1304
72225,1304_21,2018-12-31,1304
72226,1304_22,2018-12-22,1304
72227,1304_23,2018-11-12,1304
72228,1304_24,2018-11-28,1304
72229,1304_25,2018-12-05,1304
72230,1304_26,2018-11-05,1304
72231,1304_27,2018-11-23,1304
72232,1304_28,2018-12-25,1304
72233,1304_29,2018-12-01,1304
72234,1304_30,2018-11-16,1304
72235,1304_31,2018-11-28,1304
72236,1304_32,2018-11-18,1304
72237,1304_33,2018-12-04,1304
72238,1304_34,2018-12-03,1304
72239,1304_35,2018-12-13,1304
72240,1304_36,2018-12-06,1304
72241,1304_37,2018-11-27,1304
72242,1304_38,2018-11-28,1304
72243,1304_39,2018-12-07,1304
72244,1304_40,2018-12-16,1304
72245,1304_41,2018-11-29,1304
72246,1304_42,2018-11-09,1304
72247,1304_43,2018-11-22,1304
72248,1304_44,2018-11-25,1304
72249,1304_45,2018-12-13,1304
72250,1304_46,2018-12-13,1304
72251,1304_47,2018-12-23,1304
72252,1304_48,2018-11-21,1304
72253,1304_49,2018-11-25,1304
72254,1304_50,2018-12-25,1304
72255,1304_51,2018-12-16,1304
72256,1304_52,2018-12-21,1304
72257,1304_53,2018-12-18,1304
72258,1304_54,2018-12-08,1304
72259,1304_55,2018-12-04,1304
72260,1304_56,2018-12-04,1304
72261,1304_57,2018-12-24,1304
72262,1304_58,2018-12-21,1304
72263,1304_59,2018-11-07,1304
72264,1304_60,2018-11-11,1304
72265,1304_61,2018-11-14,1304
72266,1304_62,2018-12-14,1304
72267,1304_63,2018-11-27,1304
72268,1304_64,2018-12-21,1304
72269,1304_65,2018-12-11,1304
72270,1304_66,2018-12-27,1304
72271,1304_67,2018-11-10,1304
72272,1304_68,2018-12-16,1304
72273,1304_69,2018-11-27,1304
72274,1304_70,2018-12-05,1304
72275,1304_71,2018-12-19,1304
72276,1304_72,2018-11-13,1304
72277,1304_73,2018-12-09,1304
72278,1304_74,2018-11-06,1304
72279,1304_75,2018-12-22,1304
72280,1304_76,2018-11-06,1304
72281,1304_77,2018-12-30,1304
72282,1304_78,2018-12-01,1304
72283,1304_79,2018-12-29,1304
72284,1304_80,2018-11-19,1304
72285,1304_81,2018-12-26,1304
72286,1304_82,2018-11-13,1304
72287,1304_83,2018-11-22,1304
72288,1304_84,2018-11-25,1304
72289,1304_85,2018-12-20,1304
72290,1304_86,2018-12-28,1304
72291,1304_87,2018-12-31,1304
72292,1304_88,2018-11-07,1304
72293,1304_89,2018-12-05,1304
72294,1304_90,2018-11-18,1304
72295,1304_91,2018-12-30,1304
72296,1304_92,2018-12-07,1304
72297,1304_93,2018-11-12,1304
72298,1304_94,2018-11-22,1304
72299,1304_95,2018-11-16,1304
72300,1304_96,2018-12-27,1304
72301,1304_97,2018-12-25,1304
72302,1304_98,2018-11-20,1304
72303,1304_99,2018-12-24,1304
72304,1304_100,2018-11-19,1304
72305,1304_101,2018-11-21,1304
72306,1304_102,2018-12-08,1304
72307,1304_103,2018-12-24,1304
72308,1304_104,2018-11-18,1304
72309,1304_105,2018-12-09,1304
72310,1304_106,2018-11-26,1304
72311,1304_107,2018-12-18,1304
72312,1304_108,2018-12-13,1304
72313,1304_109,2018-12-17,1304
72314,1304_110,2018-11-11,1304
72315,1304_111,2018-11-28,1304
72316,1304_112,2018-11-14,1304
72317,1304_113,2018-11-18,1304
72318,1304_114,2018-11-27,1304
72319,1304_115,2018-11-08,1304
72320,1304_116,2018-12-22,1304
72321,1304_117,2018-11-29,1304
72322,1304_118,2018-12-13,1304
72323,1304_119,2018-12-13,1304
72324,1304_120,2018-12-30,1304
72325,1304_121,2018-12-28,1304
72326,1304_122,2018-12-17,1304
72327,1304_123,2018-12-08,1304
72328,1304_124,2018-11-30,1304
72329,1304_125,2018-12-30,1304
72330,1304_126,2018-11-06,1304
72331,1304_127,2018-12-09,1304
72332,1304_128,2018-11-30,1304
72333,1304_129,2018-11-18,1304
72334,1304_130,2018-12-10,1304
72335,1304_131,2018-12-12,1304
72336,1304_132,2018-12-25,1304
72337,1304_133,2018-12-09,1304
72338,1304_134,2018-12-04,1304
72339,1304_135,2018-12-30,1304
72340,1304_136,2018-11-30,1304
72341,1304_137,2018-11-28,1304
72342,1304_138,2018-11-21,1304
72343,1304_139,2018-12-02,1304
72344,1304_140,2018-12-18,1304
72345,1304_141,2018-12-01,1304
72346,1304_142,2018-12-06,1304
72347,1304_143,2018-11-24,1304
72348,1304_144,2018-12-05,1304
72349,1304_145,2018-12-03,1304
72350,1304_146,2018-12-16,1304
72351,1304_147,2018-11-18,1304
72352,1304_148,2018-11-14,1304
72353,1304_149,2018-12-01,1304
72354,1304_150,2018-12-24,1304
72355,1304_151,2018-11-18,1304
72356,1307_0,2018-06-02,1307
72357,1307_1,2018-08-12,1307
72358,1307_2,2018-10-13,1307
72359,1307_3,2018-10-30,1307
72360,1307_4,2018-05-08,1307
72361,1307_5,2018-11-20,1307
72362,1307_6,2018-08-12,1307
72363,1307_7,2018-05-09,1307
72364,1307_8,2018-12-16,1307
72365,1307_9,2018-06-15,1307
72366,1307_10,2018-07-28,1307
72367,1307_11,2018-12-30,1307
72368,1307_12,2018-09-28,1307
72369,1307_13,2018-11-09,1307
72370,1307_14,2018-06-09,1307
72371,1307_15,2018-06-04,1307
72372,1307_16,2018-10-14,1307
72373,1307_17,2018-07-25,1307
72374,1307_18,2018-11-29,1307
72375,1307_19,2018-05-28,1307
72376,1307_20,2018-11-08,1307
72377,1307_21,2018-06-14,1307
72378,1307_22,2018-07-11,1307
72379,1307_23,2018-11-20,1307
72380,1307_24,2018-06-02,1307
72381,1307_25,2018-05-07,1307
72382,1307_26,2018-11-20,1307
72383,1307_27,2018-08-31,1307
72384,1307_28,2018-12-31,1307
72385,1307_29,2018-06-11,1307
72386,1307_30,2018-11-02,1307
72387,1307_31,2018-10-18,1307
72388,1307_32,2018-12-13,1307
72389,1307_33,2018-11-05,1307
72390,1307_34,2018-08-10,1307
72391,1307_35,2018-09-10,1307
72392,1307_36,2018-05-23,1307
72393,1307_37,2018-05-22,1307
72394,1307_38,2018-10-30,1307
72395,1307_39,2018-08-28,1307
72396,1307_40,2018-07-02,1307
72397,1307_41,2018-10-27,1307
72398,1307_42,2018-05-05,1307
72399,1307_43,2018-06-28,1307
72400,1307_44,2018-10-12,1307
72401,1307_45,2018-05-14,1307
72402,1307_46,2018-09-07,1307
72403,1307_47,2018-08-16,1307
72404,1307_48,2018-11-20,1307
72405,1307_49,2018-11-20,1307
72406,1307_50,2018-10-07,1307
72407,1307_51,2018-08-29,1307
72408,1307_52,2018-12-01,1307
72409,1307_53,2018-09-20,1307
72410,1307_54,2018-09-07,1307
72411,1307_55,2018-07-21,1307
72412,1307_56,2018-08-22,1307
72413,1307_57,2018-05-20,1307
72414,1307_58,2018-08-06,1307
72415,1307_59,2018-12-05,1307
72416,1307_60,2018-08-17,1307
72417,1307_61,2018-06-12,1307
72418,1307_62,2018-05-19,1307
72419,1307_63,2018-05-22,1307
72420,1307_64,2018-10-07,1307
72421,1307_65,2018-10-03,1307
72422,1307_66,2018-12-07,1307
72423,1307_67,2018-12-10,1307
72424,1307_68,2018-09-20,1307
72425,1307_69,2018-07-31,1307
72426,1307_70,2018-06-06,1307
72427,1307_71,2018-11-03,1307
72428,1307_72,2018-07-11,1307
72429,1307_73,2018-06-14,1307
72430,1307_74,2018-05-08,1307
72431,1307_75,2018-05-27,1307
72432,1307_76,2018-11-21,1307
72433,1307_77,2018-08-27,1307
72434,1307_78,2018-06-23,1307
72435,1307_79,2018-11-27,1307
72436,1307_80,2018-07-20,1307
72437,1307_81,2018-07-29,1307
72438,1307_82,2018-12-05,1307
72439,1307_83,2018-09-26,1307
72440,1307_84,2018-05-24,1307
72441,1307_85,2018-06-30,1307
72442,1307_86,2018-11-16,1307
72443,1307_87,2018-08-12,1307
72444,1307_88,2018-05-10,1307
72445,1307_89,2018-08-08,1307
72446,1307_90,2018-05-05,1307
72447,1307_91,2018-12-24,1307
72448,1307_92,2018-11-22,1307
72449,1307_93,2018-12-17,1307
72450,1307_94,2018-12-17,1307
72451,1307_95,2018-05-06,1307
72452,1307_96,2018-08-24,1307
72453,1307_97,2018-08-19,1307
72454,1307_98,2018-05-06,1307
72455,1307_99,2018-11-26,1307
72456,1307_100,2018-08-31,1307
72457,1307_101,2018-12-09,1307
72458,1307_102,2018-09-07,1307
72459,1307_103,2018-11-19,1307
72460,1307_104,2018-09-17,1307
72461,1307_105,2018-07-11,1307
72462,1307_106,2018-12-09,1307
72463,1307_107,2018-06-19,1307
72464,1307_108,2018-07-25,1307
72465,1307_109,2018-09-09,1307
72466,1307_110,2018-11-02,1307
72467,1307_111,2018-05-31,1307
72468,1307_112,2018-12-19,1307
72469,1307_113,2018-08-20,1307
72470,1307_114,2018-06-13,1307
72471,1307_115,2018-10-11,1307
72472,1307_116,2018-06-11,1307
72473,1307_117,2018-12-11,1307
72474,1307_118,2018-12-31,1307
72475,1307_119,2018-07-13,1307
72476,1307_120,2018-10-20,1307
72477,1307_121,2018-08-06,1307
72478,1307_122,2018-10-23,1307
72479,1307_123,2018-08-05,1307
72480,1307_124,2018-07-04,1307
72481,1307_125,2018-05-16,1307
72482,1307_126,2018-12-13,1307
72483,1307_127,2018-05-05,1307
72484,1307_128,2018-12-09,1307
72485,1307_129,2018-08-22,1307
72486,1307_130,2018-07-04,1307
72487,1307_131,2018-12-29,1307
72488,1307_132,2018-07-27,1307
72489,1307_133,2018-07-29,1307
72490,1307_134,2018-10-18,1307
72491,1307_135,2018-11-21,1307
72492,1307_136,2018-07-18,1307
72493,1307_137,2018-06-30,1307
72494,1307_138,2018-08-21,1307
72495,1307_139,2018-09-03,1307
72496,1307_140,2018-08-01,1307
72497,1307_141,2018-05-05,1307
72498,1307_142,2018-10-28,1307
72499,1307_143,2018-09-04,1307
72500,1307_144,2018-09-30,1307
72501,1307_145,2018-08-23,1307
72502,1307_146,2018-08-28,1307
72503,1307_147,2018-12-22,1307
72504,1307_148,2018-05-12,1307
72505,1307_149,2018-11-13,1307
72506,1307_150,2018-07-06,1307
72507,1307_151,2018-05-05,1307
72508,1307_152,2018-10-24,1307
72509,1307_153,2018-08-07,1307
72510,1307_154,2018-08-05,1307
72511,1307_155,2018-09-25,1307
72512,1307_156,2018-11-22,1307
72513,1307_157,2018-07-07,1307
72514,1307_158,2018-09-01,1307
72515,1307_159,2018-06-16,1307
72516,1307_160,2018-07-30,1307
72517,1307_161,2018-11-24,1307
72518,1307_162,2018-07-09,1307
72519,1307_163,2018-12-04,1307
72520,1307_164,2018-09-11,1307
72521,1307_165,2018-05-26,1307
72522,1307_166,2018-07-02,1307
72523,1307_167,2018-07-03,1307
72524,1307_168,2018-11-14,1307
72525,1307_169,2018-08-12,1307
72526,1307_170,2018-06-02,1307
72527,1307_171,2018-11-24,1307
72528,1307_172,2018-10-03,1307
72529,1307_173,2018-06-24,1307
72530,1307_174,2018-06-13,1307
72531,1307_175,2018-11-29,1307
72532,1307_176,2018-07-07,1307
72533,1307_177,2018-06-12,1307
72534,1307_178,2018-08-13,1307
72535,1307_179,2018-08-01,1307
72536,1307_180,2018-12-23,1307
72537,1307_181,2018-05-17,1307
72538,1307_182,2018-08-24,1307
72539,1307_183,2018-09-16,1307
72540,1308_0,2018-04-23,1308
72541,1308_1,2018-12-21,1308
72542,1308_2,2018-10-06,1308
72543,1308_3,2018-10-04,1308
72544,1308_4,2018-12-19,1308
72545,1308_5,2018-12-18,1308
72546,1308_6,2018-10-12,1308
72547,1308_7,2018-05-29,1308
72548,1308_8,2018-01-09,1308
72549,1308_9,2018-10-20,1308
72550,1308_10,2018-06-04,1308
72551,1308_11,2018-03-18,1308
72552,1308_12,2018-12-14,1308
72553,1308_13,2018-04-08,1308
72554,1308_14,2018-01-27,1308
72555,1308_15,2018-12-12,1308
72556,1308_16,2018-01-07,1308
72557,1308_17,2018-06-27,1308
72558,1308_18,2018-03-30,1308
72559,1308_19,2018-01-30,1308
72560,1308_20,2018-07-02,1308
72561,1308_21,2018-11-16,1308
72562,1308_22,2018-10-01,1308
72563,1308_23,2018-11-06,1308
72564,1308_24,2018-10-16,1308
72565,1308_25,2018-06-09,1308
72566,1308_26,2018-11-02,1308
72567,1308_27,2018-02-24,1308
72568,1308_28,2018-01-04,1308
72569,1308_29,2018-11-24,1308
72570,1308_30,2018-09-17,1308
72571,1308_31,2018-12-01,1308
72572,1308_32,2018-08-09,1308
72573,1308_33,2018-07-21,1308
72574,1308_34,2018-12-23,1308
72575,1308_35,2018-05-28,1308
72576,1308_36,2018-11-27,1308
72577,1308_37,2018-06-27,1308
72578,1308_38,2018-10-21,1308
72579,1308_39,2018-06-28,1308
72580,1308_40,2018-10-19,1308
72581,1308_41,2018-06-13,1308
72582,1308_42,2018-05-08,1308
72583,1308_43,2018-06-09,1308
72584,1308_44,2018-04-17,1308
72585,1308_45,2018-10-27,1308
72586,1308_46,2018-05-03,1308
72587,1308_47,2018-09-15,1308
72588,1308_48,2018-11-15,1308
72589,1308_49,2018-12-29,1308
72590,1308_50,2018-10-12,1308
72591,1308_51,2018-09-07,1308
72592,1308_52,2018-08-03,1308
72593,1308_53,2018-02-07,1308
72594,1308_54,2018-03-01,1308
72595,1308_55,2018-12-17,1308
72596,1308_56,2018-01-17,1308
72597,1308_57,2018-04-09,1308
72598,1308_58,2018-08-19,1308
72599,1308_59,2018-05-17,1308
72600,1308_60,2018-03-02,1308
72601,1308_61,2018-08-11,1308
72602,1308_62,2018-10-14,1308
72603,1308_63,2018-08-25,1308
72604,1308_64,2018-12-29,1308
72605,1308_65,2018-02-17,1308
72606,1308_66,2018-03-07,1308
72607,1308_67,2018-07-01,1308
72608,1308_68,2018-10-12,1308
72609,1308_69,2018-01-31,1308
72610,1308_70,2018-05-10,1308
72611,1308_71,2018-03-31,1308
72612,1308_72,2018-09-06,1308
72613,1308_73,2018-02-08,1308
72614,1308_74,2018-06-07,1308
72615,1308_75,2018-09-24,1308
72616,1308_76,2018-03-13,1308
72617,1308_77,2018-05-04,1308
72618,1308_78,2018-05-02,1308
72619,1308_79,2018-08-18,1308
72620,1308_80,2018-10-31,1308
72621,1308_81,2018-05-13,1308
72622,1308_82,2018-10-10,1308
72623,1308_83,2018-07-18,1308
72624,1308_84,2018-04-02,1308
72625,1308_85,2018-12-25,1308
72626,1308_86,2018-09-29,1308
72627,1308_87,2018-01-09,1308
72628,1308_88,2018-12-11,1308
72629,1308_89,2018-05-15,1308
72630,1308_90,2018-07-11,1308
72631,1308_91,2018-01-16,1308
72632,1308_92,2018-10-30,1308
72633,1308_93,2018-10-31,1308
72634,1308_94,2018-04-22,1308
72635,1308_95,2018-07-16,1308
72636,1308_96,2018-12-11,1308
72637,1308_97,2018-03-07,1308
72638,1308_98,2018-01-28,1308
72639,1308_99,2018-07-21,1308
72640,1308_100,2018-06-19,1308
72641,1308_101,2018-03-27,1308
72642,1308_102,2018-03-13,1308
72643,1308_103,2018-04-14,1308
72644,1308_104,2018-03-26,1308
72645,1308_105,2018-01-08,1308
72646,1308_106,2018-01-05,1308
72647,1308_107,2018-02-23,1308
72648,1308_108,2018-06-29,1308
72649,1308_109,2018-10-24,1308
72650,1308_110,2018-12-28,1308
72651,1308_111,2018-10-02,1308
72652,1308_112,2018-09-27,1308
72653,1308_113,2018-07-25,1308
72654,1308_114,2018-10-09,1308
72655,1308_115,2018-09-07,1308
72656,1308_116,2018-04-26,1308
72657,1308_117,2018-04-07,1308
72658,1308_118,2018-11-01,1308
72659,1308_119,2018-07-04,1308
72660,1308_120,2018-06-30,1308
72661,1308_121,2018-12-15,1308
72662,1308_122,2018-07-27,1308
72663,1308_123,2018-02-24,1308
72664,1308_124,2018-05-28,1308
72665,1308_125,2018-12-27,1308
72666,1308_126,2018-08-20,1308
72667,1308_127,2018-07-27,1308
72668,1308_128,2018-06-10,1308
72669,1308_129,2018-04-15,1308
72670,1308_130,2018-11-07,1308
72671,1308_131,2018-08-06,1308
72672,1308_132,2018-10-16,1308
72673,1308_133,2018-09-25,1308
72674,1308_134,2018-06-19,1308
72675,1308_135,2018-12-12,1308
72676,1308_136,2018-03-01,1308
72677,1308_137,2018-10-13,1308
72678,1308_138,2018-10-30,1308
72679,1308_139,2018-05-21,1308
72680,1308_140,2018-02-10,1308
72681,1308_141,2018-07-31,1308
72682,1308_142,2018-12-12,1308
72683,1308_143,2018-07-03,1308
72684,1308_144,2018-11-20,1308
72685,1308_145,2018-08-10,1308
72686,1308_146,2018-05-17,1308
72687,1308_147,2018-08-01,1308
72688,1308_148,2018-07-31,1308
72689,1308_149,2018-08-17,1308
72690,1308_150,2018-12-27,1308
72691,1308_151,2018-10-03,1308
72692,1308_152,2018-04-14,1308
72693,1308_153,2018-11-19,1308
72694,1308_154,2018-08-11,1308
72695,1308_155,2018-01-29,1308
72696,1308_156,2018-02-01,1308
72697,1308_157,2018-07-02,1308
72698,1308_158,2018-09-26,1308
72699,1308_159,2018-04-09,1308
72700,1308_160,2018-11-29,1308
72701,1308_161,2018-10-11,1308
72702,1308_162,2018-03-19,1308
72703,1308_163,2018-11-18,1308
72704,1308_164,2018-08-27,1308
72705,1308_165,2018-07-31,1308
72706,1308_166,2018-09-14,1308
72707,1308_167,2018-06-12,1308
72708,1308_168,2018-10-30,1308
72709,1308_169,2018-05-23,1308
72710,1308_170,2018-05-29,1308
72711,1308_171,2018-11-23,1308
72712,1308_172,2018-12-28,1308
72713,1308_173,2018-04-10,1308
72714,1308_174,2018-09-19,1308
72715,1308_175,2018-02-20,1308
72716,1308_176,2018-09-28,1308
72717,1308_177,2018-11-19,1308
72718,1308_178,2018-08-16,1308
72719,1308_179,2018-12-14,1308
72720,1308_180,2018-08-24,1308
72721,1308_181,2018-12-21,1308
72722,1308_182,2018-10-30,1308
72723,1308_183,2018-10-01,1308
72724,1308_184,2018-01-04,1308
72725,1308_185,2018-05-09,1308
72726,1308_186,2018-03-09,1308
72727,1308_187,2018-05-09,1308
72728,1308_188,2018-08-26,1308
72729,1308_189,2018-03-05,1308
72730,1308_190,2018-07-30,1308
72731,1308_191,2018-12-02,1308
72732,1308_192,2018-11-12,1308
72733,1308_193,2018-11-19,1308
72734,1308_194,2018-02-08,1308
72735,1308_195,2018-09-18,1308
72736,1308_196,2018-06-08,1308
72737,1308_197,2018-10-12,1308
72738,1308_198,2018-04-10,1308
72739,1308_199,2018-07-08,1308
72740,1308_200,2018-10-12,1308
72741,1308_201,2018-04-27,1308
72742,1308_202,2018-06-25,1308
72743,1308_203,2018-04-11,1308
72744,1308_204,2018-09-06,1308
72745,1308_205,2018-11-07,1308
72746,1308_206,2018-07-25,1308
72747,1308_207,2018-11-15,1308
72748,1308_208,2018-08-23,1308
72749,1308_209,2018-07-10,1308
72750,1308_210,2018-11-18,1308
72751,1308_211,2018-05-25,1308
72752,1308_212,2018-11-24,1308
72753,1308_213,2018-11-28,1308
72754,1308_214,2018-01-20,1308
72755,1308_215,2018-09-12,1308
72756,1308_216,2018-02-04,1308
72757,1308_217,2018-03-16,1308
72758,1308_218,2018-09-01,1308
72759,1308_219,2018-01-25,1308
72760,1308_220,2018-05-01,1308
72761,1308_221,2018-06-15,1308
72762,1308_222,2018-09-24,1308
72763,1308_223,2018-05-05,1308
72764,1308_224,2018-05-07,1308
72765,1308_225,2018-03-18,1308
72766,1308_226,2018-09-22,1308
72767,1308_227,2018-08-07,1308
72768,1308_228,2018-01-09,1308
72769,1308_229,2018-02-09,1308
72770,1308_230,2018-02-27,1308
72771,1308_231,2018-12-29,1308
72772,1308_232,2018-01-28,1308
72773,1308_233,2018-09-22,1308
72774,1308_234,2018-02-12,1308
72775,1308_235,2018-11-14,1308
72776,1308_236,2018-11-27,1308
72777,1308_237,2018-03-25,1308
72778,1308_238,2018-11-21,1308
72779,1308_239,2018-02-01,1308
72780,1308_240,2018-05-27,1308
72781,1308_241,2018-04-19,1308
72782,1308_242,2018-03-25,1308
72783,1308_243,2018-10-22,1308
72784,1308_244,2018-10-22,1308
72785,1308_245,2018-07-15,1308
72786,1308_246,2018-06-21,1308
72787,1308_247,2018-12-02,1308
72788,1308_248,2018-11-17,1308
72789,1308_249,2018-05-01,1308
72790,1308_250,2018-04-20,1308
72791,1308_251,2018-01-26,1308
72792,1308_252,2018-01-12,1308
72793,1308_253,2018-06-30,1308
72794,1308_254,2018-04-14,1308
72795,1308_255,2018-07-27,1308
72796,1308_256,2018-09-05,1308
72797,1308_257,2018-01-27,1308
72798,1308_258,2018-07-04,1308
72799,1308_259,2018-09-01,1308
72800,1308_260,2018-11-21,1308
72801,1308_261,2018-02-05,1308
72802,1308_262,2018-08-04,1308
72803,1308_263,2018-02-16,1308
72804,1308_264,2018-10-20,1308
72805,1308_265,2018-10-28,1308
72806,1308_266,2018-07-27,1308
72807,1308_267,2018-11-29,1308
72808,1308_268,2018-09-04,1308
72809,1308_269,2018-07-04,1308
72810,1308_270,2018-07-02,1308
72811,1308_271,2018-04-15,1308
72812,1308_272,2018-12-18,1308
72813,1308_273,2018-09-28,1308
72814,1308_274,2018-12-10,1308
72815,1308_275,2018-01-25,1308
72816,1308_276,2018-07-04,1308
72817,1308_277,2018-12-09,1308
72818,1308_278,2018-03-13,1308
72819,1308_279,2018-10-09,1308
72820,1308_280,2018-07-13,1308
72821,1308_281,2018-08-01,1308
72822,1308_282,2018-08-31,1308
72823,1308_283,2018-04-25,1308
72824,1308_284,2018-01-08,1308
72825,1308_285,2018-05-31,1308
72826,1308_286,2018-12-09,1308
72827,1308_287,2018-11-03,1308
72828,1308_288,2018-04-12,1308
72829,1308_289,2018-06-29,1308
72830,1308_290,2018-05-19,1308
72831,1308_291,2018-07-02,1308
72832,1308_292,2018-02-24,1308
72833,1308_293,2018-07-04,1308
72834,1308_294,2018-03-10,1308
72835,1308_295,2018-06-10,1308
72836,1308_296,2018-11-24,1308
72837,1308_297,2018-02-20,1308
72838,1308_298,2018-08-10,1308
72839,1308_299,2018-04-15,1308
72840,1308_300,2018-05-14,1308
72841,1308_301,2018-12-18,1308
72842,1308_302,2018-07-14,1308
72843,1308_303,2018-06-22,1308
72844,1308_304,2018-05-27,1308
72845,1308_305,2018-03-23,1308
72846,1308_306,2018-11-15,1308
72847,1308_307,2018-09-22,1308
72848,1308_308,2018-03-24,1308
72849,1308_309,2018-02-02,1308
72850,1308_310,2018-12-25,1308
72851,1308_311,2018-05-17,1308
72852,1308_312,2018-05-11,1308
72853,1308_313,2018-12-10,1308
72854,1308_314,2018-04-16,1308
72855,1308_315,2018-08-24,1308
72856,1308_316,2018-07-14,1308
72857,1308_317,2018-11-26,1308
72858,1308_318,2018-10-14,1308
72859,1308_319,2018-05-04,1308
72860,1308_320,2018-01-29,1308
72861,1308_321,2018-09-11,1308
72862,1308_322,2018-07-28,1308
72863,1308_323,2018-02-05,1308
72864,1309_0,2018-10-09,1309
72865,1309_1,2018-11-28,1309
72866,1309_2,2018-10-28,1309
72867,1309_3,2018-11-11,1309
72868,1309_4,2018-10-18,1309
72869,1309_5,2018-12-19,1309
72870,1309_6,2018-11-28,1309
72871,1309_7,2018-10-10,1309
72872,1309_8,2018-11-25,1309
72873,1309_9,2018-11-15,1309
72874,1309_10,2018-11-29,1309
72875,1309_11,2018-11-14,1309
72876,1309_12,2018-12-10,1309
72877,1309_13,2018-11-20,1309
72878,1309_14,2018-12-26,1309
72879,1309_15,2018-11-25,1309
72880,1309_16,2018-10-20,1309
72881,1309_17,2018-12-09,1309
72882,1309_18,2018-10-07,1309
72883,1309_19,2018-12-02,1309
72884,1309_20,2018-11-26,1309
72885,1309_21,2018-12-31,1309
72886,1309_22,2018-12-18,1309
72887,1309_23,2018-10-19,1309
72888,1309_24,2018-10-19,1309
72889,1309_25,2018-11-01,1309
72890,1309_26,2018-11-15,1309
72891,1309_27,2018-10-30,1309
72892,1309_28,2018-12-12,1309
72893,1309_29,2018-11-15,1309
72894,1309_30,2018-10-27,1309
72895,1309_31,2018-12-13,1309
72896,1309_32,2018-11-20,1309
72897,1309_33,2018-12-23,1309
72898,1309_34,2018-12-21,1309
72899,1309_35,2018-12-18,1309
72900,1309_36,2018-12-01,1309
72901,1309_37,2018-10-18,1309
72902,1309_38,2018-12-03,1309
72903,1309_39,2018-12-09,1309
72904,1309_40,2018-12-08,1309
72905,1309_41,2018-11-13,1309
72906,1309_42,2018-10-18,1309
72907,1309_43,2018-11-25,1309
72908,1309_44,2018-11-24,1309
